data,hora,natureza,situacao,bairro,endereco,numero,detalhe_endereco_acidente,complemento,bairro_cruzamento,num_semaforo,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,situacao_semaforo,sinalizacao,condicao_via,conservacao_via,ponto_controle,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1,divisao_via2,divisao_via3
2023-01-13 00:00:00,07:45:00,COM VÍTIMA,FINALIZADA,BOA VISTA,AV CONDE DA BOA VISTA,,RUA OSVALDO CRUZ,,BOA VISTA,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-14 00:00:00,09:00:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,AV NORTE MIGUEL ARRAES DE ALENCAR,,AV PROFESSOR JOSE DOS ANJOS,EM FRENTE AO SESC DE CASA AMARELA,CASA AMARELA,,,COLISÃO LATERAL,1,0,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,
2023-01-14 00:00:00,09:04:00,COM VÍTIMA,FINALIZADA,CIDADE UNIVERSITÁRIA,AV PROFESSOR ARTUR DE SA,602,,PROX AO CEMITÉRIO DA VÁRZEA,CIDADE UNIVERSITÁRIA,,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-14 00:00:00,09:24:00,COM VÍTIMA,FINALIZADA,ESPINHEIRO,RUA CONS PORTELA,665,AV JOAO DE BARROS,PORTRÁS DA ESCOLA ITEPAN,ESPINHEIRO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-14 00:00:00,09:55:00,COM VÍTIMA,FINALIZADA,SANCHO,AV LIBERDADE,440,,EM FRENTE A FARMÁCIA DROGASIL,SANCHO,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-14 00:00:00,02:26:00,COM VÍTIMA,FINALIZADA,IPSEP,AV RECIFE,,,EM FRENTE AO ANTIGO BOMPREÇO / SENTIDO BOA VIAGEM,IPSEP,337,,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-14 00:00:00,03:02:00,COM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,348,RUA MANOEL CORIOLANO,RUA MANOEL CORIOLANO,PINA,,,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-14 00:00:00,06:52:00,COM VÍTIMA,FINALIZADA,SAN MARTIN,AV ENGENHEIRO ABDIAS DE CARVALHO,,,CHESF,SAN MARTIN,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-14 00:00:00,09:49:00,COM VÍTIMA,FINALIZADA,ESTÂNCIA,AV RECIFE,,RUA SENADOR ALBERTO PASQUALINI,CRUZAMENTO C/A RUA SEN ALBERTO PASQUALINI - SENTIDO BOA VIAGEM - PRÓXIMO AO LAB CERPE.,ESTÂNCIA,259,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-15 00:00:00,09:06:00,COM VÍTIMA,FINALIZADA,FUNDÃO,AV BEBERIBE,406,,EM FRENTE A ACADEMIA DA CIDADE,FUNDÃO,,,TOMBAMENTO,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-15 00:00:00,09:29:00,COM VÍTIMA,FINALIZADA,APIPUCOS,RUA DE APIPUCOS,,RUA MANDACARU,PRÓXIMO AO FRENTE AO AÇUDE DE APIPUCOS,APIPUCOS,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-15 00:00:00,11:39:00,COM VÍTIMA,FINALIZADA,SAN MARTIN,RUA DELMIRO GOUVEIA,,RUA QUINZE DE MARCO,EM FRENTE A CHESF,SAN MARTIN,,,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-15 00:00:00,11:48:00,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,AV NORTE MIGUEL ARRAES DE ALENCAR,,RUA JOSE DE SA CARNEIRO,ESQUINA COM A CONCESSIONÁRIA DA RENAULT REGENCE,ENCRUZILHADA,,,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-16 00:00:00,12:38:00,COM VÍTIMA,CANCELADA,CORDEIRO,AV CAXANGA,,AV GENERAL SAN MARTIN,SEMÁFORO 080,CORDEIRO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-16 00:00:00,09:22:00,SEM VÍTIMA,FINALIZADA,VÁRZEA,AV JOAQUIM RIBEIRO,,RUA GASTAO VIDIGAL,UPA DA CAXANGÁ,VÁRZEA,,,ATROPELAMENTO DE ANIMAL,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-01-16 00:00:00,10:40:00,COM VÍTIMA,FINALIZADA,BOMBA DO HEMETÉRIO,RUA BOMBA DO HEMETERIO,408,,EM FRENTE A FUNERARIA CANAA,BOMBA DO HEMETÉRIO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,11,0,1,0,,,,,,,,,,,,,
2023-01-16 00:00:00,12:09:00,COM VÍTIMA,FINALIZADA,PINA,AV HERCULANO BANDEIRA,,,PRÓX. À IGREJA DO PINA,PINA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-01-16 00:00:00,01:24:00,COM VÍTIMA,FINALIZADA,MADALENA,AV BEIRA RIO,879,,EM FRENTE AO EDIFICIO QUATRO ESTAÇÕES,MADALENA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-16 00:00:00,07:01:00,COM VÍTIMA,FINALIZADA,TAMARINEIRA,AV PROFESSOR JOSE DOS ANJOS,,,POR TRÁS DO NEXOS HOTEL,TAMARINEIRA,,,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-01-16 00:00:00,08:33:00,COM VÍTIMA,FINALIZADA,BARRO,RUA CAPITAO PONCIANO,,,EM FRENTE AO CLUBE UMUARAMA,BARRO,,,COLISÃO LATERAL,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-16 00:00:00,10:05:00,COM VÍTIMA,CANCELADA,MADALENA,AV BEIRA RIO,660,,E/F AO EDF REGIA - ESQUINA DO COLÉGIO EQUIPE,MADALENA,,,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-01-17 00:00:00,12:34:00,SEM VÍTIMA,CANCELADA,AFOGADOS,RUA COSME VIANA,,,COM A ESTRADA DO BONGI,AFOGADOS,,,COLISÃO LATERAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-01-17 00:00:00,07:54:00,COM VÍTIMA,FINALIZADA,JORDÃO,AV MARIA IRENE,167,,PROX. BORRACHARIA ELSHADAY,JORDÃO,,,COLISÃO FRONTAL,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-17 00:00:00,08:21:00,SEM VÍTIMA,FINALIZADA,SAN MARTIN,RUA ARSENIO CALACA,15,RUA DELMIRO GOUVEIA,AO LADO DA CHESF,SAN MARTIN,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-01-17 00:00:00,10:40:00,COM VÍTIMA,FINALIZADA,CASA FORTE,PRC FLOR DE SANTANA,9,,EM FRENTE AO CPOR,CASA FORTE,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-17 00:00:00,10:51:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,,,SOB O SEMAFORO,AFOGADOS,423,,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-17 00:00:00,11:32:00,COM VÍTIMA,FINALIZADA,CAXANGÁ,AV CAXANGA,1086,,EM FRENTE A IGREJA UNVERSAL,CAXANGÁ,,,ATROPELAMENTO DE PESSOA,1,1,0,0,1,0,0,0,0,2,0,,,,,,,,,,,,,
2023-01-17 00:00:00,11:44:00,COM VÍTIMA,FINALIZADA,JARDIM SÃO PAULO,AV LIBERDADE,,,EM FRENTE À LOTERIA LIBERDADE,JARDIM SÃO PAULO,,,ATROPELAMENTO DE PESSOA,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-17 00:00:00,12:16:00,COM VÍTIMA,FINALIZADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,RUA HENRIQUE DIAS,PROX AO RESTAURANTE COCO BAMBU,DERBY,68,,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-01-17 00:00:00,02:52:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,RUA DO POMBAL,,,EM FRENTE A POLICLINICA WALDEMAR DE OLIVEIRA,SANTO AMARO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-17 00:00:00,05:48:00,COM VÍTIMA,FINALIZADA,TEJIPIÓ,RUA FALCAO DE LACERDA,233,,EM FRENTE AO CONDOMINIO MONTEIRO LOBATO,TEJIPIÓ,,,CHOQUE,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-18 00:00:00,07:30:00,SEM VÍTIMA,FINALIZADA,LINHA DO TIRO,RUA URIEL DE HOLANDA,1371,,EM FRENTE AO CAMPO DO CAFÉ,LINHA DO TIRO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-01-18 00:00:00,08:53:00,COM VÍTIMA,FINALIZADA,MADALENA,AV CAXANGA,1953,,EM FRENTE AO CERPE,MADALENA,268,CIDADE,COLISÃO TRASEIRA,1,1,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,
2023-01-18 00:00:00,03:54:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV NORTE MIGUEL ARRAES DE ALENCAR,654,,LADO OPOSTO AO SENAI/  SENTIDO SUBURBIO,SANTO AMARO,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-18 00:00:00,04:12:00,SEM VÍTIMA,CANCELADA,ESPINHEIRO,RUA SANTO ELIAS,450,,AO LADO DO EDIFICIO SÃO GERALDO,ESPINHEIRO,,,COLISÃO FRONTAL,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-01-18 00:00:00,10:13:00,SEM VÍTIMA,FINALIZADA,AREIAS,AV RECIFE,5004,,E/F AO ATACADÃO DA AV RECIFE E A EMPRESA BRINCS - SENTIDO CEASA,AREIAS,,,COLISÃO TRASEIRA,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
2023-01-19 00:00:00,07:53:00,COM VÍTIMA,FINALIZADA,CAMPO GRANDE,RUA PROFESSOR FRANCISCO DA TRINDADE,318,RUA SAO CAETANO,PROX A EMPRESA RPL E AO CLUBE DAS PAZ,CAMPO GRANDE,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-01-19 00:00:00,08:50:00,COM VÍTIMA,FINALIZADA,ESTÂNCIA,AV RECIFE,,AV IZABEL DE GOES,PROX. AO ANTIGO MAKRO,ESTÂNCIA,,CIDADE,QUEDA,0,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-01-19 00:00:00,09:06:00,SEM VÍTIMA,FINALIZADA,VÁRZEA,AV AFONSO OLINDENSE,1764,,EM FRENTE À UPINHA 24HS VILA ARRAES,VÁRZEA,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-01-19 00:00:00,06:24:00,SEM VÍTIMA,FINALIZADA,LINHA DO TIRO,RUA PROFESSOR JOSE AMARINO DOS REIS,59,,PROX AO BAR DO ZAQUEU,LINHA DO TIRO,,,COLISÃO LATERAL,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,
2023-01-19 00:00:00,07:20:00,SEM VÍTIMA,CANCELADA,ENCRUZILHADA,AV NORTE MIGUEL ARRAES DE ALENCAR,,,NA ENTRADA PARA O CISAM,ENCRUZILHADA,56,,COLISÃO LATERAL,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,
2023-01-19 00:00:00,09:59:00,VÍTIMA FATAL,FINALIZADA,SÃO JOSÉ,RUA IMPERIAL,1222,,,SÃO JOSÉ,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,1,,,,,,,,,,,,,
2023-01-19 00:00:00,10:36:00,COM VÍTIMA,FINALIZADA,MADALENA,RUA REAL DA TORRE,,RUA JOSE OSORIO,,MADALENA,179,SUBURBIO,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-01-20 00:00:00,08:24:00,COM VÍTIMA,CANCELADA,PINA,AV ANTONIO DE GOES,,RUA MANOEL DE BRITO,,PINA,103,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-20 00:00:00,03:20:00,COM VÍTIMA,CANCELADA,DERBY,AV GOVERNADOR AGAMENON MAGALHAES,,RUA HENRIQUE DIAS,NO SEMAFORO 078 S/T OLNDA,DERBY,,,COLISÃO LATERAL,2,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-20 00:00:00,03:31:00,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,C SANTA RITA,,,NA SUBIDA DO VIADUTO DAS CINCO PONTAS  PROX AO  BATALHAO  DO 16 DE POLICIA,SÃO JOSÉ,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-20 00:00:00,03:41:00,SEM VÍTIMA,FINALIZADA,ARRUDA,RUA DAS MOCAS,,,NO SEMAFORO 472,ARRUDA,,,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-01-20 00:00:00,04:17:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,132,RUA PEDRO CABRAL DE OLIVEIRA,E/F  AO CARTORIO DE AFOGADOS,AFOGADOS,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-20 00:00:00,06:27:00,COM VÍTIMA,FINALIZADA,ENCRUZILHADA,AV NORTE MIGUEL ARRAES DE ALENCAR,2548,,EM FRENTE LOJA DE MOVEIS FRENTE JACAUNA,ENCRUZILHADA,,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-21 00:00:00,12:53:00,COM VÍTIMA,FINALIZADA,IPSEP,RUA PINTOR ANTONIO ALBUQUERQUE,60,,PROX. AO POSTO SHEL,IPSEP,,,COLISÃO LATERAL,0,1,0,0,0,1,0,0,0,1,0,,,,,,,,,,,,,
2023-01-21 00:00:00,11:17:00,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,VDO DAS CINCO PONTAS,,,,SÃO JOSÉ,,SUBURBIO,QUEDA,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-21 00:00:00,06:05:00,COM VÍTIMA,FINALIZADA,COHAB,RUA RIO XINGU,,,,COHAB,351,SUBURBIO,COLISÃO TRANSVERSAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-21 00:00:00,10:57:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV GOVERNADOR AGAMENON MAGALHAES,,,UPE,SANTO AMARO,465,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-21 00:00:00,11:38:00,COM VÍTIMA,FINALIZADA,MONTEIRO,AV DEZESSETE DE AGOSTO,,,EM FRENTE AO POSTO DISLUB / PRÓX. AO CENTRO MÉDICO HERMÍNIO DE MORAIS,MONTEIRO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-22 00:00:00,07:08:00,COM VÍTIMA,FINALIZADA,IBURA,AV RECIFE,2586,,"AO LADO DA FARMÁCIA PAGUE MENOS, EM FRENTE AO POSTO SHELL",IBURA,16,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-22 00:00:00,12:32:00,COM VÍTIMA,FINALIZADA,IPUTINGA,AV CAXANGA,,,NO SEMÁFORO 609,IPUTINGA,609,SUBURBIO,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,
2023-01-22 00:00:00,03:21:00,COM VÍTIMA,FINALIZADA,AREIAS,AV CAPITAO GREGORIO DE CALDAS,684,RUA JORNALISTA VILMA LESSA,FRIGORIFICO BOI QUENTE,AREIAS,569,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-01-22 00:00:00,07:23:00,SEM VÍTIMA,CANCELADA,IPSEP,RUA RIO JORDAO,33,,E/F À IGREJA IABV,IPSEP,,,CHOQUE,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-01-23 00:00:00,08:03:00,COM VÍTIMA,FINALIZADA,SANTO AMARO,AV CRUZ CABUGA,,,PRÓX. AO CEMITÉRIO DOS INGLESES,SANTO AMARO,,CIDADE,COLISÃO LATERAL,0,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-23 00:00:00,09:17:00,SEM VÍTIMA,FINALIZADA,BOA VISTA,AV VISCONDE DE SUASSUNA,594,RUA AFONSO PENA,,BOA VISTA,,SUBURBIO,,1,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-01-23 00:00:00,09:32:00,COM VÍTIMA,FINALIZADA,CABANGA,RUA JITO,62,RUA DILERMANO REIS,PROX A ESTAÇÃO DE TRATAMENTO DA COMPESA,CABANGA,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-23 00:00:00,11:57:00,COM VÍTIMA,FINALIZADA,MADALENA,AV BEIRA RIO,,RUA JANUARIO BARBOSA,PROX AO COLEGIO EQUIPE,MADALENA,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-23 00:00:00,01:28:00,SEM VÍTIMA,FINALIZADA,VÁRZEA,AV CAXANGA,5552,,APÓS O CAXANGÁ GOLF CLUB,VÁRZEA,,SUBURBIO,COLISÃO TRASEIRA,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-01-23 00:00:00,02:54:00,COM VÍTIMA,FINALIZADA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,2666,RUA DR TAVARES CORREIA,RUA  JORNALISTA CLEOFHAS DE OLIVEIRA  -  LADO OPOSTO AO GERALDÃO  E EM FRENTE A CENTER AÇO/ SENTIDO AEROPORTO,IMBIRIBEIRA,289,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-24 00:00:00,08:33:00,COM VÍTIMA,CANCELADA,IPSEP,AV PRESIDENTE DUTRA,,,EM FRENTE AO RESTAURANTE SAL E BRASA,IPSEP,,,ATROPELAMENTO DE PESSOA,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-24 00:00:00,11:37:00,COM VÍTIMA,FINALIZADA,APIPUCOS,RUA DE APIPUCOS,60,,,APIPUCOS,,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-24 00:00:00,12:49:00,COM VÍTIMA,FINALIZADA,IBURA,RUA RIO XINGU,1238,AV DOIS RIOS,ACADEMIA MOTIVO,IBURA,351,SUBURBIO,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-24 00:00:00,01:41:00,COM VÍTIMA,FINALIZADA,SÃO JOSÉ,AV SUL,1450,1PR DIAS COELHO,FENIX CROMAGEM,SÃO JOSÉ,260,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-24 00:00:00,02:58:00,COM VÍTIMA,FINALIZADA,BAIRRO DO RECIFE,AV ALFREDO LISBOA,1168,,SUPERITENDÊNCIA DO MINISTERIO DA ECONOMIA,BAIRRO DO RECIFE,,SUBURBIO,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,3,0,,,,,,,,,,,,,
2023-01-24 00:00:00,05:04:00,COM VÍTIMA,FINALIZADA,VÁRZEA,AV PROFESSOR ARTUR DE SA,1180,,EM FRENTE A GALERIA PRAZERES CENTER,VÁRZEA,,CIDADE,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-01-24 00:00:00,05:41:00,VÍTIMA FATAL,FINALIZADA,GUABIRABA,EST DOS MACACOS,142,,PRÓXIMO AO HOTEL GALANTE E AO CAMPO DO VAL,GUABIRABA,,,ATROPELAMENTO DE PESSOA,0,1,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,
2023-01-25 00:00:00,12:53:00,COM VÍTIMA,FINALIZADA,TAMARINEIRA,RUA CONEGO BARATA,,,E/F À LOJA FERREIRA COSTA,TAMARINEIRA,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-25 00:00:00,08:27:00,COM VÍTIMA,FINALIZADA,BOA VISTA,RUA DA AURORA,103,,PRÓX. AO TRIBUNAL DE CONTAS,BOA VISTA,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-25 00:00:00,11:38:00,SEM VÍTIMA,FINALIZADA,IBURA,AV RECIFE,,AV DOM HELDER CAMARA,,IBURA,55,SUBURBIO,,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-01-25 00:00:00,12:55:00,SEM VÍTIMA,FINALIZADA,IPUTINGA,AV CAXANGA,3983,RUA MANOEL JOAQUIM DE ALMEIDA,POSTO IPUTINGA,IPUTINGA,533,CIDADE,COLISÃO TRASEIRA,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,
2023-01-25 00:00:00,01:08:00,COM VÍTIMA,FINALIZADA,TORRE,RUA MARQUES DE MARICA,12,PRC PROFESSOR BARRETO CAMPELLO,AO LADO DA PRAÇA DA TORRE,TORRE,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-25 00:00:00,02:15:00,SEM VÍTIMA,FINALIZADA,IPSEP,AV RECIFE,,AV DOM HELDER CAMARA,,IPSEP,55,SUBURBIO,,0,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
2023-01-25 00:00:00,03:17:00,COM VÍTIMA,FINALIZADA,BONGI,RUA JOAO IVO DA SILVA,,RUA PADRE TEOFILO TWORZ,AO LADO DA TUPAN,BONGI,503,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-25 00:00:00,03:48:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA ANTONIO FALCAO,430,RUA FRANCISCO DA CUNHA,NO SEMÁFORO 227,BOA VIAGEM,227,SUBURBIO,COLISÃO TRASEIRA,1,1,0,0,0,0,1,0,0,1,0,,,,,,,,,,,,,
2023-01-25 00:00:00,03:55:00,COM VÍTIMA,FINALIZADA,IPUTINGA,RUA MAURICIO DE NASSAU,,RUA ALVARES PIRES,CRECHE MUNICIPAL ELUTANO CONQUISTA  / POR TRÁS DA EXPOSIÇÃO DE ANIMAIS,IPUTINGA,,,COLISÃO LATERAL,1,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-25 00:00:00,04:12:00,COM VÍTIMA,FINALIZADA,BOA VIAGEM,RUA PROFESSOR MARIO CASTRO,222,RUA PROFESSOR AUGUSTO LINS E SILVA,EM FRENTE AO COLEGIO MADRE DE DEUS,BOA VIAGEM,,,COLISÃO FRONTAL,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-25 00:00:00,05:26:00,COM VÍTIMA,FINALIZADA,CORDEIRO,AV GENERAL SAN MARTIN,,RUA NISSIN BENSOUSSAN,E/F AO HOSPITAL GETULIO VARGAS,CORDEIRO,,SUBURBIO,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-01-25 00:00:00,10:24:00,COM VÍTIMA,FINALIZADA,DOIS IRMÃOS,RUA DOIS IRMAOS,,AV DA RECUPERACAO,EMBAIXO DO VIADUTO DA BR-101,DOIS IRMÃOS,,,COLISÃO FRONTAL,0,2,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-01-26 00:00:00,04:00:00,COM VÍTIMA,FINALIZADA,CASA AMARELA,AV NORTE MIGUEL ARRAES DE ALENCAR,,,SEMÁFORO 596,CASA AMARELA,,,COLISÃO TRASEIRA,0,2,0,0,0,0,0,0,0,3,0,,,,,,,,,,,,,
2023-01-26 00:00:00,05:18:00,COM VÍTIMA,CANCELADA,ENCRUZILHADA,AV BEBERIBE,,RUA FERNANDO CESAR,EM FRENTE AO BANCO DO BRASIL,ENCRUZILHADA,238,,COLISÃO LATERAL,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-26 00:00:00,08:22:00,COM VÍTIMA,FINALIZADA,MANGUEIRA,RUA ALEXANDRE RODRIGUES FERREIRA,601,,IGREJA EVANGELICA,MANGUEIRA,,,COLISÃO COM CICLISTA,1,0,0,1,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-27 00:00:00,06:55:00,COM VÍTIMA,FINALIZADA,CAXANGÁ,AV CAXANGA,3283,,EM FRENTE AO ARCOMIX,CAXANGÁ,,,COLISÃO TRASEIRA,1,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,
2023-01-27 00:00:00,09:09:00,COM VÍTIMA,FINALIZADA,AFOGADOS,RUA SAO MIGUEL,10,PRC DA PAZ,EM FRENTE A MUNDO SHOPPING MODA,AFOGADOS,53,,ATROPELAMENTO DE PESSOA,0,0,0,0,1,1,0,0,0,1,0,,,,,,,,,,,,,
2023-01-27 00:00:00,10:12:00,COM VÍTIMA,FINALIZADA,CORDEIRO,EST DO FORTE DO ARRAIAL N. DO B. JESUS,1291,,EM FRENTE AO ESPETINHO DA BENÉ,CORDEIRO,,,COLISÃO LATERAL,1,1,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,
2023-01-27 00:00:00,11:50:00,SEM VÍTIMA,FINALIZADA,BAIRRO DO RECIFE,AV ALFREDO LISBOA,,,EM FRENTE A CAIXA CULTURAL,BAIRRO DO RECIFE,,SUBURBIO,COLISÃO TRASEIRA,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
