data,hora,natureza,bairro,endereco,num_semaforo,sentido_via,tipo,auto,moto,ciclom,ciclista,pedestre,onibus,caminhao,viatura,outros,vitimas,vitimasfatais,acidente_verificado,tempo_clima,sinalizacao,condicao_via,conservacao_via,situacao_placa,velocidade_max_via,mao_direcao,divisao_via1
2020-11-14 00:00:00,15:15:00,COM VÍTIMA,CABANGA,AV SUL,205,CIDADE,ATROPELAMENTO ANIMAL,MOTOCICLETA ATROPELOU UM CACHORRO NA VIA,,1,,,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,,60 km/h,Dupla,Faixa seccionada
2020-11-14 00:00:00,16:27:00,COM VÍTIMA,JOANA BEZERRA,AV CENTRAL,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO ONIBUS X MOTO,,1,,,,1,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,R-26,,Única,Não existe
2020-11-14 00:00:00,16:49:00,COM VÍTIMA,BARRO,AV DR JOSE RUFINO,,,COLISÃO,CARRO X MOTO / CARRO SE EVADIU DO LOCAL,1,1,,,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,,,Dupla,Não existe
2020-11-14 00:00:00,17:00:00,COM VÍTIMA,CAJUEIRO,AV BEBERIBE,388,CIDADE,ABALROAMENTO LONGITUDINAL,CARRO X MOTO / CARRO SE EVADIU DO LOCAL,1,1,,,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Outras,,Dupla,Faixa contínua
2020-11-14 00:00:00,17:56:00,SEM VÍTIMA,SANTO AMARO,RUA DOS PALMARES,,,COLISÃO,COLISAO DE DOIS AUTOS S/ V,1,,,,,,,1,,0,,,,,,,,,
2020-11-14 00:00:00,19:07:00,COM VÍTIMA,BOA VIAGEM,RUA DEZ DE JULHO,,CIDADE,ABALROAMENTO TRANSVERSAL,COLISAO ENTRE AUTO/ MOTO COM VITIMA,1,1,,,,,,,,1,Cruzamento,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Única,Faixa seccionada
2020-11-14 00:00:00,21:13:00,SEM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,,COLISÃO,COLISAO S/V COM SUSPEITA DE EMBREAGUES,3,,,,,,,,,0,,,,,,,,,
2020-11-14 00:00:00,21:41:00,COM VÍTIMA,ÁGUA FRIA,RUA DA REGENERACAO,,SUBURBIO,COLISÃO FRONTAL,COLISAO ENTRE AUTO/ MOTO COM VITIMA E SINAL DE EMBREAGUES. SEGUNDO INFORMAÇÕES DO BOLETIM FÍSICO- O VEÍCULO EVADIU-SE DO LOCAL.,1,1,,,,,,,,1,Longo da via,Bom,Incompleta,Seca,Perfeito estado,Não há placas,40 km/h,Dupla,Não existe
2020-11-15 00:00:00,00:51:00,COM VÍTIMA,BOA VIAGEM,RUA ARTUR MUNIZ,5,SUBURBIO,COLISÃO FRONTAL,AUTO E MOTONETA.,1,1,,,,,,,,1,Cruzamento,Bom,Perfeito estado,Seca,Perfeito estado,,,Dupla,Não existe
2020-11-15 00:00:00,10:32:00,COM VÍTIMA,BOA VISTA,AV GOVERNADOR AGAMENON MAGALHAES,78,SUBURBIO,TOMBAMENTO,SITUAÇÃO GRAVADA PELO VIDEOMONITORAMENTO. O VEÍCULO PEGOU FOGO LOGO APÓS A DERRAPAGEM,,1,,,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Outras,,Dupla,Faixa seccionada
2020-11-15 00:00:00,11:58:00,COM VÍTIMA,JORDÃO,AV MARIA IRENE,,,COLISÃO,AUTO E MOTO,1,1,,,,,,,,1,,,,,,,,,
2020-11-15 00:00:00,12:40:00,COM VÍTIMA,CAMPO GRANDE,EST DE BELEM,,CIDADE,COLISÃO COM CICLISTA,COLISÃO COM VÍTIMA,1,,,1,,,,,,1,Longo da via,Bom,Não existente,Seca,Perfeito estado,Não há placas,,Dupla,Faixa contínua
2020-11-15 00:00:00,12:49:00,COM VÍTIMA,SANTO AMARO,AV CRUZ CABUGA,,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISÃO COM VITIMA,1,1,,,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,40 km/h,Dupla,Faixa contínua
2020-11-15 00:00:00,13:18:00,COM VÍTIMA,PINA,AV ENGENHEIRO DOMINGOS FERREIRA,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISÃO COM VITIMA,1,1,,,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,60 km/h,Única,Faixa contínua
2020-11-16 00:00:00,01:32:00,COM VÍTIMA,AFOGADOS,RUA VINTE E UM DE ABRIL,334,,ABALROAMENTO TRANSVERSAL,COLISÃO AUTO E MOTO- COM UMA VITIMA. BICICLETA TAMBÉM ENVOLVIDA- SEM MUITAS INFORMAÇÕES (SEGUNDO O BOLETIM FÍSICO).,1,1,,1,,,,,,1,Cruzamento,Bom,Incompleta,Seca,Perfeito estado,R-6a,,Única,Faixa
2020-11-16 00:00:00,08:26:00,SEM VÍTIMA,FUNDÃO,AV BEBERIBE,,,COLISÃO,COM UMA VITIMA AGUARDANDO SOCORRO,,1,,,,1,,,,0,,,,,,,,,
2020-11-16 00:00:00,09:44:00,COM VÍTIMA,ARRUDA,RUA MEM DE SA,495,CIDADE,ABALROAMENTO TRANSVERSAL,MOTO E AUTO PASSEIO / VT 09 NO QTH GM RICARDO,1,1,,,,,,,,1,Cruzamento,Bom,Incompleta,Seca,Perfeito estado,Não há placas,,Dupla,Não existe
2020-11-16 00:00:00,11:58:00,COM VÍTIMA,BARRO,AV DR JOSE RUFINO,,CIDADE,ABALROAMENTO LONGITUDINAL,COM DUAS VITIMAS AGUARDANDO SOCORRO,1,1,,,,,,,,2,Longo da via,Bom,Ilegível,Seca,Perfeito estado,Não há placas,,Dupla,Não existe
2020-11-16 00:00:00,13:29:00,COM VÍTIMA,ESTÂNCIA,AV DR JOSE RUFINO,,CIDADE,ABALROAMENTO TRANSVERSAL,COLISAO ENTRE AUTO E MOTO,1,1,,,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,R-6a,60 km/h,Dupla,Faixa contínua
2020-11-16 00:00:00,15:35:00,COM VÍTIMA,IPUTINGA,AV MAURICIO DE NASSAU,,CIDADE,ABALROAMENTO LONGITUDINAL,COLISÃO ENTRE AUTO E MOTO,1,1,,,,,,,,2,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Outras,40 km/h,Dupla,Não existe
2020-11-16 00:00:00,15:42:00,COM VÍTIMA,ILHA DO RETIRO,EST DOS REMEDIOS,390,CIDADE,ABALROAMENTO LONGITUDINAL,COLISAO ENTRE AUTO E MOTO COM VITIMAS,1,1,,,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Única,Faixa contínua
2020-11-16 00:00:00,16:24:00,VÍTIMA FATAL,GRAÇAS,AV RUI BARBOSA,48,CIDADE,ABALROAMENTO TRANSVERSAL,AMBULÂNCIA E MOTOCICLETA. APÓS A COLISÃO- UMA MOTOCICLETA QUE ESTAVA ESTACIONADA NAS PROXIMIDADES TAMBÉM FOI ATINGIDA.,1,2,,,,,,,,1,Cruzamento,Bom,Perfeito estado,Seca,Perfeito estado,,60 km/h,Única,
2020-11-16 00:00:00,17:02:00,COM VÍTIMA,AFOGADOS,RUA VINTE E UM DE ABRIL,,,COLISÃO,HONDA CG 160 X NISSAN KICKS,1,1,,,,,,,,1,,,,,,,,,
2020-11-16 00:00:00,17:36:00,COM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,4,CIDADE,ATROPELAMENTO,VITIMA NO LOCAL,1,,,,1,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Única,Faixa seccionada
2020-11-16 00:00:00,19:08:00,COM VÍTIMA,CASA AMARELA,RUA PADRE LEMOS,,,COLISÃO,COLISÃO ENTRE AUTO E MOTO- COM VITIMA,1,1,,,,,,,,1,,,,,,,,,
2020-11-16 00:00:00,19:47:00,COM VÍTIMA,ARRUDA,EST VELHA DE AGUA FRIA,306,SUBURBIO,COLISÃO TRASEIRA,COLISÃO ENTRE AUTO E MOTO COM VÍTIMA- VT-28 ESTÁ NO LOCAL,1,1,,,,,,,,1,Cruzamento,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Única,Faixa contínua
2020-11-16 00:00:00,23:11:00,SEM VÍTIMA,DOIS UNIDOS,AV HILDEBRANDO DE VASCONCELOS,,,COLISÃO,COLISÃO EM VEÍCULO OFICIAL,,1,,,,,,1,,0,Longo da via,Bom,Não existente,Seca,Perfeito estado,,,Dupla,Não existe
2020-11-17 00:00:00,06:53:00,COM VÍTIMA,PINA,AV BRASILIA FORMOSA,,,ATROPELAMENTO,ATROPELAMENTO,,1,,,1,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Dupla,Faixa seccionada
2020-11-17 00:00:00,07:50:00,COM VÍTIMA,ARRUDA,AV BEBERIBE,,CIDADE,COLISÃO COM CICLISTA,COLISÃO C/CICLISTA E MOTO,,1,,1,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Outras,,Dupla,Faixa contínua
2020-11-17 00:00:00,08:08:00,COM VÍTIMA,PINA,AV ENGENHEIRO DOMINGOS FERREIRA,,SUBURBIO,COLISÃO COM CICLISTA,VITIMA  SOCORRIDA PELO SAMU - COLISÃO ENTRE ÔNIBUS E BICICLETA.,,,,1,,1,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Única,Faixa seccionada
2020-11-17 00:00:00,08:14:00,COM VÍTIMA,CORDEIRO,AV CAXANGA,,CIDADE,ABALROAMENTO LONGITUDINAL,AUTO E MOTO,1,1,,,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Placas Pare,,Dupla,Faixa seccionada
2020-11-17 00:00:00,09:01:00,COM VÍTIMA,SANTO AMARO,RUA ODORICO MENDES,,CIDADE,ABALROAMENTO TRANSVERSAL,COLISÃO COM VITIMAS,1,1,,,,,,,,2,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,40 km/h,Dupla,Faixa contínua
2020-11-17 00:00:00,11:10:00,COM VÍTIMA,PAISSANDU,RUA PAISSANDU,,CIDADE,ATROPELAMENTO,VITIMAS  A ESPERA DO SAMU,,1,,,1,,,,,2,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Outras,,Dupla,Canteiro central
2020-11-17 00:00:00,11:43:00,COM VÍTIMA,TORREÃO,RUA DOM JOAO COSTA,,CIDADE,ABALROAMENTO TRANSVERSAL,AUTO E MOTO,1,1,,,,,,,,1,Cruzamento,Bom,Perfeito estado,Seca,Perfeito estado,Placas Pare,,Dupla,Não existe
2020-11-17 00:00:00,14:51:00,COM VÍTIMA,SÃO JOSÉ,AV MARTINS DE BARROS,,SUBURBIO,ABALROAMENTO LONGITUDINAL,COLISAO ENTRE AUTO E MOTO BATEDORES DA MOTO 37 E 21 NO LOCAL,1,1,,,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,R-6a,,Única,Não existe
2020-11-17 00:00:00,16:29:00,SEM VÍTIMA,SANTO AMARO,AV DR JAYME DA FONTE,,,CHOQUE,COLISÃO SEGUIDA DE CHOQUE- INFORMAÇÃO DE CONDUTOR COM SINAIS DE EMBRIAGUEZ,1,,,,,,,,,0,,,,,,,,,
2020-11-17 00:00:00,16:45:00,COM VÍTIMA,MADALENA,AV CAXANGA,,CIDADE,ATROPELAMENTO,ATROPELAMENTO COM VÍTIMA,,,,,1,1,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Única,Faixa seccionada
2020-11-17 00:00:00,17:05:00,SEM VÍTIMA,CAXANGÁ,AV CAXANGA,,,COLISÃO,COLISAO ENTRE DOIS AUTO E UMA MOTO UM DOS CONDUTORES ESTA COM SINTOMAS DE EMBRIAGUEZ,2,1,,,,,,,,0,,,,,,,,,
2020-11-17 00:00:00,17:13:00,COM VÍTIMA,IPSEP,AV RECIFE,130,BOA VIAGEM,COLISÃO TRASEIRA,COLISAO ENTRE AUTO E MOTO COM UMA VITIMA,1,1,,,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Outras,,Dupla,Canteiro central
2020-11-17 00:00:00,17:21:00,COM VÍTIMA,VÁRZEA,AV CAXANGA,,CIDADE,COLISÃO,COLISÃO COM VÍTIMA,4,,,,,,,,,1,,,,,,,,,
2020-11-17 00:00:00,17:18:00,COM VÍTIMA,BOA VIAGEM,RUA COPACABANA,,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISAO ENTRE AUTO E MOTO COM UMA VITIMA VT 29 NO LOCAL,1,1,,,,,,,,1,Cruzamento,Bom,Perfeito estado,Seca,Perfeito estado,Placas Pare,30 km/h,Dupla,Faixa seccionada
2020-11-17 00:00:00,18:47:00,COM VÍTIMA,SANTO AMARO,AV CRUZ CABUGA,,CIDADE,COLISÃO COM CICLISTA,COM VITIMA,,1,,1,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Outras,,Dupla,Faixa contínua
2020-11-18 00:00:00,06:37:00,SEM VÍTIMA,SÃO JOSÉ,TRV DO RAPOSO,,IMIP,COLISÃO,SEM VITIMA/VEÍCULO OFICIAL DE VERTENTE LERIO,1,,,,,,,1,,0,Longo da via,Bom,Não existente,Seca,Mal conservada,Não há placas,N/I,Dupla,Blocos
2020-11-18 00:00:00,08:00:00,SEM VÍTIMA,ESPINHEIRO,RUA QUARENTA E OITO,,CIDADE,COLISÃO TRASEIRA,COLISÃO SEM VITIMAS-COM VIATURA DO SAMU,,1,,,,,,1,,0,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Única,Faixa contínua
2020-11-18 00:00:00,08:24:00,COM VÍTIMA,BOA VIAGEM,RUA FRANCISCO DA CUNHA,,CIDADE,ABALROAMENTO TRANSVERSAL,COM UMA VITIMA AGUARDANDO SOCORRO,2,,,,,,,,,1,Cruzamento,Bom,Perfeito estado,Seca,Perfeito estado,Placas Pare,,Única,Não existe
2020-11-18 00:00:00,08:31:00,COM VÍTIMA,SANTO AMARO,RUA DO POMBAL,,SUBURBIO,ABALROAMENTO TRANSVERSAL,BATEDOR MOTA NO QTH DOIS AUTOS,2,,,,,,,,,1,Cruzamento,Bom,Perfeito estado,Seca,Perfeito estado,Placas Pare,30 km/h,Única,Canteiro central
2020-11-18 00:00:00,08:40:00,COM VÍTIMA,BOA VIAGEM,RUA BARAO DE SOUZA LEAO,476,OESTE,ABALROAMENTO LONGITUDINAL,AUTO E MOTO.,1,1,,,,,,,,1,Cruzamento,Bom,Incompleta,Seca,Perfeito estado,Não há placas,60 km/h,Única,Não existe
2020-11-18 00:00:00,09:31:00,COM VÍTIMA,MORRO DA CONCEIÇÃO,RUA DOIS DE FEVEREIRO,,SUBURBIO,ABALROAMENTO LONGITUDINAL,AUTO E MOTO.,1,1,,,,,,,,1,Longo da via,Bom,Não existente,Seca,Perfeito estado,Não há placas,,Dupla,Não existe
2020-11-18 00:00:00,12:00:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,SUBURBIO,COLISÃO TRASEIRA,COM UMA VITIMA- BOMBEIROS NO LOCAL.,1,1,,,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Única,Faixa seccionada
2020-11-18 00:00:00,12:41:00,COM VÍTIMA,AREIAS,AV RECIFE,618,BR-101,ABALROAMENTO LONGITUDINAL,COLISAO ENTRE MOTO E AUTO COM VITIMAS,1,1,,,,,,,,2,Longo da via,Bom,Incompleta,Seca,Perfeito estado,Não há placas,,Única,Faixa contínua
2020-11-18 00:00:00,16:56:00,COM VÍTIMA,VÁRZEA,AV CAXANGA,,SUBURBIO,ATROPELAMENTO,ATROPELAMENTO ENVOLVENDO ONIBUS E PEDESTRE,,,,,1,1,,,,1,Outros,Bom,Não existente,Seca,Perfeito estado,Não há placas,20 km/h,Única,Não existe
2020-11-18 00:00:00,19:23:00,COM VÍTIMA,JORDÃO,AV MARIA IRENE,,SUBURBIO,ABALROAMENTO TRANSVERSAL,COLISÃO ENTRE AUTO E MOTO- COM VÍTIMAS,1,1,,,,,,,,1,Longo da via,Bom,Ilegível,Seca,Perfeito estado,Não há placas,,Dupla,Faixa seccionada
2020-11-18 00:00:00,19:48:00,SEM VÍTIMA,PARNAMIRIM,EST DO ENCANAMENTO,358,,COLISÃO,COLISÃO ENTRE TRÊS AUTOS SEM VITIMAS- UMA DAS PARTES APRESENTA FORTES SINTOMAS DE EMBRIAGUEZ,3,,,,,,,,,0,,,,,,,,,
2020-11-19 00:00:00,16:08:00,COM VÍTIMA,IMBIRIBEIRA,RUA ITAJAI,,,ABALROAMENTO TRANSVERSAL,COLISÃO COM VÍTIMA,1,1,,,,,,,,1,Cruzamento,Bom,Perfeito estado,Seca,Perfeito estado,Placas Pare,,Dupla,Faixa contínua
2020-11-19 00:00:00,16:52:00,SEM VÍTIMA,CABANGA,AV ENGENHEIRO JOSE ESTELITA,,,COLISÃO,COLISAO ENTRE A VT O FICIAL DO BOPE E CAMINHAO DE GAS,,,,,,,1,1,,0,Não informado,Bom,,Outros,Outros,Outras,N/I,Única,Outros
2020-11-19 00:00:00,17:30:00,COM VÍTIMA,AFOGADOS,RUA SAO MIGUEL,,CIDADE,ATROPELAMENTO,ATROPELAMENTO COM VÍTIMA,,1,,,1,,,,,1,Longo da via,Bom,Incompleta,Seca,Mal conservada,R-6a,,Dupla,Faixa contínua
2020-11-19 00:00:00,18:39:00,COM VÍTIMA,CAMPO GRANDE,EST DE BELEM,,CIDADE,COLISÃO COM CICLISTA,ENTRE AUTO E CICILISTA. C/V (( SUSPEITA DE EMBRIAGUEZ O CONDUTOR DO CARRO))),1,,,1,,,,,,1,Rotatória,Bom,Perfeito estado,Seca,Perfeito estado,R-6a,30 km/h,Única,Faixa contínua
2020-11-19 00:00:00,21:08:00,SEM VÍTIMA,VÁRZEA,AV AFONSO OLINDENSE,,,COLISÃO,AUTO X MOTO.. S/V,1,1,,,,,,,,0,Longo da via,Bom,Perfeito estado,Seca,Outros,R-6c,N/I,Dupla,Faixa contínua
2020-11-19 00:00:00,23:20:00,VÍTIMA FATAL,BEBERIBE,AV BEBERIBE,314,,COLISÃO FRONTAL,ÕNIBUS X MOTO. C/V,,1,,,,1,,,,1,Longo da via,Bom,Perfeito estado,Seca,Mal conservada,Não há placas,,Dupla,Faixa contínua
2020-11-20 00:00:00,01:01:00,COM VÍTIMA,BOA VIAGEM,RUA GENERAL EDSON AMANCIO RAMALHO,544,CIDADE,ABALROAMENTO TRANSVERSAL,COLISÃO DOIS AUTOS,2,,,,,,,,,1,Cruzamento,Bom,Perfeito estado,Seca,Perfeito estado,Outras,,Única,Faixa contínua
2020-11-20 00:00:00,07:28:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,,ABALROAMENTO LONGITUDINAL,COM UMA VITIMA -SAMU NO LOCAL,1,1,,,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Dupla,Canteiro central
2020-11-20 00:00:00,08:18:00,VÍTIMA FATAL,DOIS IRMÃOS,RUA MANUEL DE MEDEIROS,,,COLISÃO FRONTAL,TRES AUTOS,3,,,,,,,,,,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Dupla,Não existe
2020-11-20 00:00:00,10:23:00,COM VÍTIMA,APIPUCOS,RUA DE APIPUCOS,,SUBURBIO,COLISÃO TRASEIRA,COM UMA VITIMA -SOCORRIDA PELO SAMU,1,1,,,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Dupla,Faixa contínua
2020-11-20 00:00:00,15:07:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,SUBURBIO,ABALROAMENTO LONGITUDINAL,MOTO X CARRO / VT 23 NO LOCAL SUB INSP LUCIANO,1,1,,,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Única,Faixa contínua
2020-11-20 00:00:00,17:04:00,SEM VÍTIMA,ILHA DO LEITE,PTE JOSE DE BARROS LIMA,,BOA VIAGEM,COLISÃO,,,,,,,,,,,0,,,,,,,,,
2020-11-20 00:00:00,17:16:00,COM VÍTIMA,ILHA DO RETIRO,RUA SPORT CLUBE DO RECIFE,,CIDADE,ABALROAMENTO LONGITUDINAL,COLISAO ENVOLVENDO AUTO E MOTO COM VITIMA,1,1,,,,,,,,2,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,R-6a,,Dupla,Faixa seccionada
2020-11-20 00:00:00,18:28:00,COM VÍTIMA,CABANGA,AV SUL,260,CIDADE,COLISÃO COM CICLISTA,VEÍCULO NÃO IDENTIFICADO COLIDIU EM UM CICLISTA.,,,,1,,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Dupla,Canteiro central
2020-11-20 00:00:00,19:09:00,COM VÍTIMA,BONGI,EST DO BONGI,,SUBURBIO,ATROPELAMENTO,ATROPELAMENTO ENVOLVENDO MOTO E PEDESTRE- C/V,,1,,,1,,,,,2,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Única,Faixa seccionada
2020-11-21 00:00:00,13:17:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,303,SUBURBIO,COLISÃO TRASEIRA,COLISAO ENTRE AUTO E MOTO COM UMA VITIMA VT 03 BATEDORES DA 13 E 32 NO LOCAL,1,1,,,,,,,,1,Longo da via,Bom,,Seca,Perfeito estado,Outras,,Dupla,Faixa contínua
2020-11-21 00:00:00,16:36:00,SEM VÍTIMA,BOA VIAGEM,AV BOA VIAGEM,,CIDADE,ABALROAMENTO LONGITUDINAL,COLISÃO SEM VÍTIMA/ COM VEÍCULO OFICIAL,2,,,,,,,,,0,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,,60 km/h,Única,Faixa contínua
2020-11-21 00:00:00,16:47:00,COM VÍTIMA,IMBIRIBEIRA,AV MARECHAL MASCARENHAS DE MORAES,,CIDADE,ATROPELAMENTO,ATROPELAMENTO COM VÍTIMA,1,,,,1,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Única,Faixa contínua
2020-11-21 00:00:00,19:46:00,SEM VÍTIMA,ÁGUA FRIA,RUA SAO SEBASTIAO,,,COLISÃO,ENTRE 2 AUTOS ( A OUTRA PARTE APRESENTA SINAIS FORTES DE EMBRIAGUEZ E ESTA BASTANTE VIOLENTO ) S/V,2,,,,,,,,,0,,,,,,,,,
2020-11-21 00:00:00,23:20:00,SEM VÍTIMA,NOVA DESCOBERTA,AV NORTE,65,,COLISÃO TRASEIRA,DOIS AUTO  OBS:: SUSPEITA DE EMBRIAGUES,2,,,,,,,,,0,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Outras,,Dupla,Canteiro central
2020-11-21 00:00:00,23:36:00,COM VÍTIMA,IPSEP,RUA JEAN EMILE FAVRE,564,BOA VIAGEM,ABALROAMENTO TRANSVERSAL,DOIS AUTOS,2,,,,,,,,,1,Cruzamento,Bom,Não existente,Seca,Perfeito estado,Não há placas,,Única,Não existe
2020-11-22 00:00:00,03:40:00,SEM VÍTIMA,MADALENA,AV ENGENHEIRO ABDIAS DE CARVALHO,,,COLISÃO,SEM VÍTIMAS- CONDUTOR COM SUSPEITA DE EMBRIAGUEZ,2,,,,,,,,,0,,,,,,,,,
2020-11-22 00:00:00,08:20:00,COM VÍTIMA,CORDEIRO,AV CAXANGA,,CIDADE,COLISÃO COM CICLISTA,COM UMA VITIMA AGUARDANDO SOCORRO-VT 24 DA CTTU NO LOCAL-GM DIEGO MONTEIRO E GM LUANA,1,,,1,,,,,,1,Longo da via,Bom,Incompleta,Seca,Perfeito estado,R-32,,Única,Faixa contínua
2020-11-22 00:00:00,08:28:00,COM VÍTIMA,ALTO SANTA TERESINHA,RUA TAMBOARA,,CIDADE,ABALROAMENTO LONGITUDINAL,COM VITIMAS AGUARDANDO SAMU,1,1,,,,,,,,2,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,R-6a,,Dupla,Faixa seccionada
2020-11-22 00:00:00,11:47:00,SEM VÍTIMA,IPUTINGA,RUA DR JOSE ANASTACIO DA SILVA GUIMARAES,,,COLISÃO,COLISÃO COM SUSPEITA DE ALCOOLEMIA/ INFORMA QUE AO LONGO DA VIA O CONDUTOR COLIDIU COM 2 VEICULOS,3,,,,,,,,,0,,,,,,,,,
2020-11-22 00:00:00,23:26:00,SEM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,,COLISÃO,COLISÃO ENTRE VIATURA DA PM E AUTO- S/V,1,,,,,,,1,,0,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Outras,N/I,Única,Canteiro central
2020-11-23 00:00:00,08:32:00,COM VÍTIMA,BOA VIAGEM,RUA GENERAL SALGADO,,,ABALROAMENTO TRANSVERSAL,COLISÃO COM VITIMA,2,,,,,,,,,1,Cruzamento,Bom,Perfeito estado,Seca,Perfeito estado,Placas Pare,,Dupla,Não existe
2020-11-23 00:00:00,19:02:00,COM VÍTIMA,IMBIRIBEIRA,AV RECIFE,,AFOGADOS,CHOQUE OBJETO FIXO,AUTO COLIDIU CO O GELO BAIANO,1,,,,,,,,,1,,,,,,,,,
2020-11-23 00:00:00,19:07:00,SEM VÍTIMA,IPSEP,RUA PINTOR ANTONIO ALBUQUERQUE,,,CHOQUE OBJETO FIXO,CAMINHÃO CHOCOU-SE CONTRA O POSTE- CAUSANDO A QUEDA DO MESMO,,,,,,,1,,,0,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,R-6a,30KM,Única,Outros
2020-11-23 00:00:00,19:39:00,COM VÍTIMA,BOA VIAGEM,AV ENGENHEIRO DOMINGOS FERREIRA,,,COLISÃO,ENTRE MOTO E AUTO PASSEIO. C/V,1,1,,,,,,,,1,,,,,,,,,
2020-11-23 00:00:00,19:47:00,COM VÍTIMA,IMBIRIBEIRA,AV PINHEIROS,537,CIDADE,COLISÃO FRONTAL,COLISAO ENTRE AUTO E MOTO COM VITIMA,1,1,,,,,,,,1,Cruzamento,Bom,Perfeito estado,Seca,Perfeito estado,Não há placas,,Dupla,Faixa contínua
2020-11-24 00:00:00,09:54:00,COM VÍTIMA,APIPUCOS,RUA DE APIPUCOS,,DOIS IRMÃOS,COLISÃO FRONTAL,2 AUTOS.,2,,,,,,,,,2,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,R-6a,,Dupla,Faixa contínua
2020-11-24 00:00:00,10:13:00,COM VÍTIMA,PAISSANDU,AV GOVERNADOR AGAMENON MAGALHAES,,SUBURBIO,ATROPELAMENTO,COM VITIMA,1,1,,,1,,,,,1,Longo da via,Bom,Perfeito estado,Seca,Perfeito estado,Outras,,Dupla,Faixa seccionada
2020-11-24 00:00:00,12:39:00,COM VÍTIMA,VÁRZEA,RUA PROFESSOR ANTONIO COELHO,,SUBURBIO,COLISÃO COM CICLISTA,COLISÃO COM CICLISTA. SAMU NO LOCAL.,1,,,1,,,,,,1,Cruzamento,Bom,Perfeito estado,Seca,Perfeito estado,Placas Pare,30 km/h,Dupla,Não existe
